  cell  ,E,W,N,S
"(124, 4)",1,1,0,0
"(125, 4)",0,1,0,1
"(126, 4)",0,0,1,1
"(127, 4)",1,1,1,1
"(128, 4)",0,1,1,1
"(129, 4)",1,0,1,0
"(130, 4)",1,0,0,1
"(131, 4)",0,1,1,1
"(132, 4)",1,1,1,0
"(133, 4)",1,1,0,0
"(134, 4)",0,1,0,1
"(135, 4)",1,0,1,1
"(136, 4)",0,1,1,1
"(137, 4)",0,0,1,1
"(138, 4)",1,0,1,1
"(139, 4)",1,1,1,0
"(140, 4)",1,1,0,1
"(141, 4)",0,1,1,1
"(142, 4)",1,1,1,1
"(143, 4)",1,0,1,0
"(144, 4)",1,1,0,0
"(145, 4)",1,0,0,1
"(146, 4)",0,1,1,1
"(147, 4)",1,0,1,1
"(148, 4)",1,0,1,1
"(149, 4)",0,1,1,1
"(150, 4)",1,1,1,1
"(151, 4)",0,1,1,1
"(152, 4)",1,0,1,0
"(153, 4)",1,0,0,1
"(154, 4)",0,1,1,1
"(155, 4)",1,0,1,1
"(156, 4)",0,1,1,1
"(157, 4)",1,1,1,0
"(158, 4)",1,1,0,0
"(159, 4)",1,1,0,0
"(160, 4)",1,1,0,1
"(161, 4)",0,1,1,0
"(162, 4)",1,0,0,1
"(163, 4)",0,1,1,0
"(164, 4)",1,1,0,1
"(165, 4)",0,0,1,1
"(166, 4)",0,1,1,1
"(167, 4)",0,0,1,1
"(168, 4)",1,1,1,0
"(169, 4)",0,1,0,1
"(170, 4)",1,0,1,1
"(171, 4)",1,1,1,0
"(172, 4)",1,1,0,1
"(173, 4)",0,1,1,1
"(174, 4)",0,1,1,0
"(175, 4)",1,0,0,0
"(176, 4)",1,1,0,1
"(177, 4)",1,0,1,1
"(178, 4)",1,1,1,0
"(179, 4)",1,1,0,1
"(180, 4)",0,0,1,1
"(181, 4)",1,1,1,0
"(182, 4)",1,1,0,0
"(183, 4)",1,1,0,1
"(184, 4)",1,1,1,0
"(185, 4)",1,1,0,1
"(186, 4)",0,1,1,0
"(187, 4)",1,1,0,1
"(188, 4)",1,1,1,0
"(189, 4)",0,1,0,1
"(190, 4)",0,1,1,1
"(191, 4)",0,1,1,1
"(192, 4)",1,1,1,1
"(193, 4)",1,0,1,0
"(194, 4)",1,0,0,1
"(195, 4)",0,1,1,1
"(196, 4)",1,1,1,0
"(197, 4)",1,1,0,1
"(198, 4)",0,0,1,1
"(199, 4)",0,1,1,0
"(200, 4)",0,1,0,1
"(201, 4)",1,1,1,0
"(202, 4)",0,1,0,1
"(203, 4)",1,0,1,1
"(204, 4)",0,1,1,1
"(205, 4)",1,0,1,1
"(206, 4)",1,1,1,0
"(207, 4)",1,1,0,1
"(208, 4)",1,0,1,1
"(209, 4)",0,1,1,0
"(210, 4)",1,1,0,1
"(211, 4)",1,0,1,1
"(212, 4)",0,1,1,1
"(213, 4)",1,1,1,0
"(214, 4)",1,1,0,1
"(215, 4)",0,1,1,0
"(216, 4)",1,1,0,1
"(217, 4)",1,1,1,0
"(218, 4)",1,1,0,1
"(219, 4)",0,1,1,1
"(220, 4)",1,1,1,0
"(221, 4)",1,1,0,1
"(222, 4)",0,1,1,0
"(223, 4)",1,1,0,0
"(224, 4)",0,1,0,1
"(225, 4)",1,1,1,1
"(226, 4)",1,0,1,1
"(227, 4)",0,1,1,1
"(228, 4)",0,1,1,1
"(229, 4)",1,0,1,1
"(230, 4)",0,0,1,1
"(231, 4)",0,0,1,1
"(232, 4)",0,1,1,1
"(233, 4)",1,0,1,0
"(234, 4)",1,0,0,1
"(235, 4)",0,1,1,1
"(236, 4)",1,1,1,0
"(237, 4)",1,1,0,0
"(238, 4)",1,1,0,1
"(239, 4)",0,1,1,1
"(240, 4)",1,0,1,1
"(241, 4)",0,1,1,0
"(242, 4)",1,1,0,0
"(243, 4)",1,1,0,0
"(244, 4)",1,1,0,1
"(245, 4)",0,1,1,0
"(246, 4)",1,1,0,1
"(247, 4)",0,0,1,1
"(248, 4)",1,1,1,1
"(249, 4)",1,1,1,0
"(250, 4)",1,1,0,0
"(1, 5)",1,1,0,0
"(2, 5)",0,1,0,1
"(3, 5)",1,1,1,0
"(4, 5)",1,1,0,1
"(5, 5)",0,1,1,1
"(6, 5)",1,0,1,1
"(7, 5)",1,1,1,1
"(8, 5)",1,0,1,1
"(9, 5)",0,1,1,1
"(10, 5)",1,0,1,1
"(11, 5)",1,1,1,1
"(12, 5)",1,0,1,0
"(13, 5)",1,1,0,1
"(14, 5)",0,1,1,0
"(15, 5)",0,1,0,1
"(16, 5)",1,1,1,0
"(17, 5)",1,1,0,0
"(18, 5)",1,1,0,1
"(19, 5)",0,1,1,0
"(20, 5)",1,1,0,0
"(21, 5)",1,1,0,1
"(22, 5)",0,0,1,1
"(23, 5)",1,0,1,1
"(24, 5)",0,1,1,1
"(25, 5)",0,0,1,1
"(26, 5)",1,1,1,1
"(27, 5)",1,1,1,1
"(28, 5)",0,0,1,1
"(29, 5)",1,0,1,1
"(30, 5)",1,1,1,0
"(31, 5)",1,1,0,0
"(32, 5)",1,0,0,1
"(33, 5)",1,0,1,1
"(34, 5)",0,1,1,1
"(35, 5)",0,1,1,0
"(36, 5)",1,1,0,1
"(37, 5)",0,1,1,1
"(38, 5)",1,0,1,1
"(39, 5)",1,0,1,1
"(40, 5)",0,1,1,0
"(41, 5)",1,1,0,1
"(42, 5)",1,0,1,1
"(43, 5)",1,1,1,1
"(44, 5)",1,0,1,1
"(45, 5)",0,0,1,1
"(46, 5)",1,1,1,1
"(47, 5)",0,1,1,1
"(48, 5)",1,0,1,1
"(49, 5)",1,1,1,0
"(50, 5)",1,1,0,0
"(51, 5)",1,1,0,1
"(52, 5)",0,0,1,1
"(53, 5)",1,1,1,0
"(54, 5)",1,1,0,1
"(55, 5)",1,1,1,0
"(56, 5)",0,1,0,1
"(57, 5)",1,1,1,1
"(58, 5)",1,1,1,1
"(59, 5)",0,1,1,1
"(60, 5)",1,0,1,1
"(61, 5)",0,1,1,1
"(62, 5)",1,0,1,1
"(63, 5)",0,0,1,1
"(64, 5)",1,1,1,1
"(65, 5)",1,0,1,1
"(66, 5)",0,1,1,1
"(67, 5)",0,1,1,0
"(68, 5)",1,1,0,0
"(69, 5)",1,0,0,1
"(70, 5)",1,1,1,1
"(71, 5)",0,0,1,1
"(72, 5)",1,1,1,0
"(73, 5)",0,1,0,1
"(74, 5)",0,0,1,1
"(75, 5)",1,1,1,0
"(76, 5)",1,1,0,1
"(77, 5)",0,1,1,1
"(78, 5)",0,1,1,1
"(79, 5)",1,1,1,1
"(80, 5)",0,0,1,1
"(81, 5)",0,1,1,0
"(82, 5)",1,1,0,1
"(83, 5)",0,1,1,1
"(84, 5)",1,0,1,1
"(85, 5)",1,0,1,1
"(86, 5)",1,1,1,0
"(87, 5)",1,1,0,1
"(88, 5)",1,1,1,1
"(89, 5)",0,0,1,1
"(90, 5)",1,1,1,1
"(91, 5)",1,1,1,0
"(92, 5)",1,1,0,0
"(93, 5)",1,0,0,1
"(94, 5)",1,1,1,1
"(95, 5)",1,1,1,0
"(96, 5)",0,1,0,1
"(97, 5)",1,0,1,1
"(98, 5)",0,1,1,1
"(99, 5)",0,0,1,1
"(100, 5)",1,1,1,1
"(101, 5)",0,1,1,0
"(102, 5)",1,1,0,0
"(103, 5)",1,1,0,0
"(104, 5)",1,1,0,1
"(105, 5)",0,1,1,0
"(106, 5)",1,1,0,1
"(107, 5)",0,0,1,1
"(108, 5)",1,1,1,1
"(109, 5)",1,0,1,1
"(110, 5)",0,0,1,1
"(111, 5)",1,1,1,0
"(112, 5)",1,1,0,0
"(113, 5)",1,1,0,0
"(114, 5)",1,1,0,1
"(115, 5)",1,1,1,0
"(116, 5)",1,1,0,0
"(117, 5)",0,1,0,1
"(118, 5)",1,0,1,1
"(119, 5)",1,1,1,0
"(120, 5)",0,1,0,0
"(121, 5)",1,1,0,1
"(122, 5)",1,1,1,1
"(123, 5)",1,1,1,1
"(124, 5)",1,1,1,1
"(125, 5)",0,0,1,1
"(126, 5)",1,0,1,1
"(127, 5)",0,1,1,1
"(128, 5)",0,0,1,1
"(129, 5)",1,1,1,1
"(130, 5)",0,1,1,1
"(131, 5)",1,0,1,0
"(132, 5)",1,1,0,1
"(133, 5)",1,1,1,1
"(134, 5)",0,0,1,1
"(135, 5)",0,1,1,1
"(136, 5)",1,0,1,1
"(137, 5)",0,0,1,1
"(138, 5)",0,1,1,0
"(139, 5)",0,1,0,1
"(140, 5)",1,1,1,1
"(141, 5)",1,0,1,1
"(142, 5)",0,1,1,0
"(143, 5)",1,1,0,1
"(144, 5)",0,1,1,1
"(145, 5)",1,1,1,1
"(146, 5)",1,0,1,1
"(147, 5)",0,1,1,0
"(148, 5)",1,1,0,1
"(149, 5)",0,0,1,1
"(150, 5)",1,1,1,1
"(151, 5)",0,0,1,1
"(152, 5)",0,1,1,0
"(153, 5)",1,1,0,1
"(154, 5)",1,0,1,0
"(155, 5)",1,1,0,1
"(156, 5)",1,0,1,1
"(157, 5)",1,1,1,0
"(158, 5)",1,1,0,1
"(159, 5)",0,1,1,1
"(160, 5)",1,1,1,0
"(161, 5)",1,0,0,1
"(162, 5)",0,1,1,1
"(163, 5)",1,0,1,1
"(164, 5)",0,1,1,1
"(165, 5)",1,0,1,1
"(166, 5)",0,0,1,1
"(167, 5)",1,0,1,0
"(168, 5)",0,1,0,1
"(169, 5)",0,0,1,1
"(170, 5)",0,1,1,0
"(171, 5)",1,1,0,1
"(172, 5)",0,1,1,1
"(173, 5)",0,0,1,1
"(174, 5)",1,0,1,1
"(175, 5)",1,1,1,1
"(176, 5)",0,1,1,0
"(177, 5)",1,1,0,0
"(178, 5)",0,1,0,1
"(179, 5)",1,1,1,0
"(180, 5)",1,0,0,1
"(181, 5)",1,1,1,0
"(182, 5)",1,1,0,1
"(183, 5)",0,1,1,0
"(184, 5)",1,1,0,0
"(185, 5)",1,1,0,1
"(186, 5)",1,0,1,0
"(187, 5)",1,1,0,0
"(188, 5)",1,1,0,1
"(189, 5)",0,0,1,1
"(190, 5)",0,0,1,1
"(191, 5)",1,0,1,1
"(192, 5)",0,1,1,0
"(193, 5)",1,1,0,1
"(194, 5)",1,1,1,0
"(195, 5)",1,0,0,0
"(196, 5)",1,1,0,1
"(197, 5)",1,1,1,1
"(198, 5)",1,0,1,1
"(199, 5)",0,0,1,1
"(200, 5)",1,0,1,0
"(201, 5)",1,1,0,0
"(202, 5)",1,0,0,1
"(203, 5)",0,1,1,1
"(204, 5)",1,0,1,0
"(205, 5)",1,1,0,0
"(206, 5)",1,1,0,1
"(207, 5)",1,1,1,0
"(208, 5)",1,1,0,1
"(209, 5)",0,0,1,1
"(210, 5)",1,1,1,0
"(211, 5)",0,1,0,1
"(212, 5)",1,0,1,0
"(213, 5)",1,1,0,1
"(214, 5)",0,1,1,0
"(215, 5)",1,0,0,0
"(216, 5)",1,1,0,0
"(217, 5)",1,1,0,1
"(218, 5)",0,1,1,1
"(219, 5)",1,0,1,1
"(220, 5)",0,1,1,1
"(221, 5)",0,1,1,1
"(222, 5)",1,0,1,1
"(223, 5)",1,1,1,1
"(224, 5)",1,0,1,1
"(225, 5)",1,1,1,0
"(226, 5)",0,1,0,1
"(227, 5)",1,0,1,0
"(228, 5)",1,0,0,1
"(229, 5)",0,1,1,1
"(230, 5)",1,0,1,1
"(231, 5)",1,0,1,0
"(232, 5)",1,0,0,1
"(233, 5)",0,1,1,1
"(234, 5)",1,1,1,0
"(235, 5)",1,0,0,1
"(236, 5)",0,1,1,1
"(237, 5)",1,1,1,1
"(238, 5)",0,1,1,1
"(239, 5)",1,0,1,1
"(240, 5)",1,1,1,1
"(241, 5)",1,0,1,1
"(242, 5)",0,1,1,0
"(243, 5)",0,1,0,1
"(244, 5)",1,1,1,1
"(245, 5)",1,0,1,1
"(246, 5)",1,1,1,0
"(247, 5)",1,0,0,1
"(248, 5)",0,1,1,0
"(249, 5)",0,1,0,1
"(250, 5)",1,1,1,0
"(1, 6)",0,1,0,1
"(2, 6)",1,0,1,0
"(3, 6)",1,1,0,1
"(4, 6)",0,1,1,1
"(5, 6)",1,0,1,0
"(6, 6)",1,1,0,0
"(7, 6)",1,1,0,0
"(8, 6)",1,1,0,1
"(9, 6)",0,0,1,1
"(10, 6)",1,1,1,0
"(11, 6)",1,1,0,0
"(12, 6)",1,1,0,1
"(13, 6)",1,1,1,0
"(14, 6)",1,0,0,1
"(15, 6)",0,0,1,1
"(16, 6)",1,1,1,1
"(17, 6)",0,1,1,1
"(18, 6)",1,1,1,1
"(19, 6)",0,0,1,1
"(20, 6)",0,1,1,1
"(21, 6)",1,1,1,1
"(22, 6)",1,0,1,1
"(23, 6)",0,1,1,1
"(24, 6)",0,0,1,1
"(25, 6)",1,0,1,1
"(26, 6)",1,1,1,0
"(27, 6)",1,1,0,1
"(28, 6)",1,0,1,1
"(29, 6)",1,1,1,0
"(30, 6)",0,1,0,1
"(31, 6)",0,1,1,1
"(32, 6)",1,1,1,0
"(33, 6)",1,1,0,1
"(34, 6)",0,0,1,1
"(35, 6)",1,0,1,0
"(36, 6)",1,1,0,1
"(37, 6)",1,0,1,1
"(38, 6)",0,1,1,0
"(39, 6)",0,1,0,1
"(40, 6)",1,0,1,1
"(41, 6)",0,1,1,0
"(42, 6)",1,1,0,0
"(43, 6)",0,1,0,0
"(44, 6)",1,1,0,0
"(45, 6)",1,0,0,0
"(46, 6)",1,1,0,0
"(47, 6)",0,0,0,1
"(48, 6)",1,1,1,0
"(49, 6)",1,1,0,1
"(50, 6)",0,1,1,1
"(51, 6)",1,1,1,0
"(52, 6)",1,0,0,1
"(53, 6)",0,1,1,1
"(54, 6)",0,1,1,0
"(55, 6)",1,1,0,1
"(56, 6)",0,0,1,1
"(57, 6)",1,1,1,0
"(58, 6)",1,1,0,1
"(59, 6)",0,0,1,1
"(60, 6)",0,1,1,1
"(61, 6)",1,0,1,1
"(62, 6)",0,1,1,1
"(63, 6)",1,0,1,0
"(64, 6)",1,1,0,0
"(65, 6)",1,1,0,1
"(66, 6)",1,0,1,1
"(67, 6)",0,0,1,1
"(68, 6)",1,1,1,1
"(69, 6)",0,1,1,0
"(70, 6)",1,1,0,1
"(71, 6)",0,0,1,1
"(72, 6)",1,1,1,0
"(73, 6)",1,0,0,1
"(74, 6)",1,0,1,1
"(75, 6)",1,1,1,1
"(76, 6)",0,1,1,1
"(77, 6)",1,0,1,0
"(78, 6)",0,0,0,1
"(79, 6)",1,1,1,0
"(80, 6)",1,0,0,1
"(81, 6)",0,0,1,1
"(82, 6)",1,1,1,0
"(83, 6)",0,0,0,1
"(84, 6)",1,1,1,0
"(85, 6)",1,1,0,0
"(86, 6)",1,1,0,1
"(87, 6)",0,1,1,0
"(88, 6)",1,1,0,1
"(89, 6)",0,0,1,1
"(90, 6)",1,1,1,0
"(91, 6)",1,1,0,1
"(92, 6)",1,1,1,1
"(93, 6)",0,1,1,0
"(94, 6)",0,1,0,0
"(95, 6)",0,1,0,1
"(96, 6)",0,0,1,1
"(97, 6)",1,1,1,1
"(98, 6)",0,0,1,1
"(99, 6)",0,0,1,1
"(100, 6)",1,1,1,0
"(101, 6)",1,0,0,0
"(102, 6)",1,1,0,1
"(103, 6)",1,1,1,1
"(104, 6)",0,1,1,1
"(105, 6)",1,0,1,1
"(106, 6)",0,1,1,0
"(107, 6)",1,0,0,1
"(108, 6)",1,1,1,0
"(109, 6)",1,1,0,0
"(110, 6)",1,0,0,1
"(111, 6)",1,1,1,0
"(112, 6)",0,1,0,1
"(113, 6)",0,1,1,1
"(114, 6)",1,1,1,0
"(115, 6)",1,1,0,1
"(116, 6)",0,1,1,1
"(117, 6)",1,0,1,1
"(118, 6)",1,1,1,0
"(119, 6)",0,1,0,1
"(120, 6)",1,0,1,1
"(121, 6)",0,1,1,0
"(122, 6)",1,1,0,0
"(123, 6)",1,1,0,0
"(124, 6)",1,1,0,1
"(125, 6)",0,0,1,1
"(126, 6)",1,1,1,1
"(127, 6)",0,0,1,1
"(128, 6)",0,0,1,1
"(129, 6)",1,1,1,1
"(130, 6)",1,0,1,1
"(131, 6)",1,1,1,1
"(132, 6)",0,1,1,0
"(133, 6)",1,1,0,1
"(134, 6)",0,0,1,1
"(135, 6)",1,0,1,1
"(136, 6)",1,1,1,1
"(137, 6)",1,0,1,1
"(138, 6)",0,0,1,1
"(139, 6)",1,0,1,1
"(140, 6)",0,1,1,0
"(141, 6)",1,1,0,1
"(142, 6)",1,0,1,1
"(143, 6)",0,1,1,1
"(144, 6)",1,0,1,0
"(145, 6)",1,1,0,0
"(146, 6)",0,1,0,1
"(147, 6)",1,0,1,1
"(148, 6)",1,1,1,1
"(149, 6)",1,0,1,1
"(150, 6)",1,1,1,0
"(151, 6)",1,0,0,1
"(152, 6)",1,0,1,1
"(153, 6)",0,1,1,0
"(154, 6)",1,1,0,1
"(155, 6)",1,1,1,0
"(156, 6)",1,1,0,0
"(157, 6)",1,1,0,1
"(158, 6)",0,1,1,1
"(159, 6)",0,0,1,1
"(160, 6)",1,1,1,1
"(161, 6)",0,1,1,1
"(162, 6)",1,0,1,0
"(163, 6)",1,1,0,1
"(164, 6)",0,0,1,1
"(165, 6)",1,1,1,1
"(166, 6)",0,0,1,1
"(167, 6)",0,1,1,1
"(168, 6)",0,0,1,1
"(169, 6)",1,0,1,1
"(170, 6)",1,0,1,1
"(171, 6)",0,1,1,1
"(172, 6)",1,0,1,1
"(173, 6)",0,0,1,1
"(174, 6)",1,1,1,0
"(175, 6)",1,1,0,0
"(176, 6)",1,0,0,1
"(177, 6)",0,1,1,0
"(178, 6)",1,0,0,1
"(179, 6)",0,1,1,0
"(180, 6)",1,1,0,0
"(181, 6)",1,1,0,1
"(182, 6)",0,1,1,1
"(183, 6)",1,0,1,0
"(184, 6)",1,1,0,1
"(185, 6)",0,1,1,0
"(186, 6)",1,1,0,0
"(187, 6)",0,1,0,1
"(188, 6)",0,1,1,1
"(189, 6)",1,0,1,1
"(190, 6)",1,0,1,1
"(191, 6)",0,1,1,0
"(192, 6)",1,0,0,1
"(193, 6)",0,1,1,0
"(194, 6)",1,1,0,1
"(195, 6)",0,1,1,1
"(196, 6)",1,1,1,0
"(197, 6)",1,1,0,0
"(198, 6)",0,1,0,1
"(199, 6)",1,0,1,0
"(200, 6)",1,1,0,1
"(201, 6)",1,1,1,1
"(202, 6)",0,1,1,1
"(203, 6)",0,0,1,1
"(204, 6)",1,1,1,1
"(205, 6)",1,1,1,1
"(206, 6)",0,1,1,0
"(207, 6)",1,1,0,1
"(208, 6)",1,1,1,1
"(209, 6)",0,0,1,1
"(210, 6)",1,1,1,1
"(211, 6)",1,0,1,1
"(212, 6)",0,1,1,1
"(213, 6)",1,1,1,0
"(214, 6)",1,0,0,1
"(215, 6)",0,1,1,1
"(216, 6)",0,1,1,0
"(217, 6)",0,1,0,1
"(218, 6)",1,0,1,1
"(219, 6)",0,1,1,1
"(220, 6)",0,0,1,1
"(221, 6)",1,0,1,1
"(222, 6)",1,1,1,0
"(223, 6)",1,1,0,0
"(224, 6)",1,1,0,0
"(225, 6)",1,1,0,1
"(226, 6)",0,0,1,0
"(227, 6)",1,1,0,1
"(228, 6)",1,1,1,0
"(229, 6)",1,0,0,1
"(230, 6)",1,1,1,0
"(231, 6)",1,1,0,1
"(232, 6)",0,1,1,1
"(233, 6)",1,0,1,1
"(234, 6)",0,1,1,1
"(235, 6)",1,1,1,0
"(236, 6)",1,0,0,1
"(237, 6)",0,1,1,1
"(238, 6)",0,0,1,1
"(239, 6)",1,1,1,0
"(240, 6)",1,1,0,0
"(241, 6)",0,1,0,1
"(242, 6)",0,0,1,1
"(243, 6)",1,0,1,1
"(244, 6)",0,1,1,0
"(245, 6)",1,1,0,0
"(246, 6)",0,1,0,1
"(247, 6)",0,1,1,1
"(248, 6)",1,0,1,0
"(249, 6)",1,0,0,1
"(250, 6)",1,1,1,0
"(1, 7)",1,0,0,1
"(2, 7)",0,1,1,1
"(3, 7)",0,1,1,1
"(4, 7)",1,0,1,1
"(5, 7)",1,1,1,1
"(6, 7)",1,1,1,1
"(7, 7)",1,1,1,1
"(8, 7)",0,1,1,1
"(9, 7)",0,0,1,1
"(10, 7)",1,1,1,1
"(11, 7)",1,1,1,1
"(12, 7)",0,1,1,0
"(13, 7)",0,1,0,1
"(14, 7)",1,1,1,1
"(15, 7)",1,0,1,0
"(16, 7)",1,1,0,1
"(17, 7)",1,0,1,0
"(18, 7)",1,1,0,1
"(19, 7)",0,0,1,1
"(20, 7)",1,0,1,1
"(21, 7)",0,1,1,0
"(22, 7)",1,1,0,0
"(23, 7)",1,0,0,1
"(24, 7)",0,0,1,1
"(25, 7)",1,1,1,0
"(26, 7)",0,1,0,1
"(27, 7)",1,1,1,0
"(28, 7)",1,1,0,0
"(29, 7)",0,1,0,1
"(30, 7)",1,0,1,0
"(31, 7)",1,0,0,1
"(32, 7)",1,1,1,0
"(33, 7)",1,1,0,1
"(34, 7)",1,0,1,1
"(35, 7)",1,1,1,1
"(36, 7)",0,1,1,0
"(37, 7)",1,1,0,1
"(38, 7)",1,0,1,0
"(39, 7)",1,0,0,1
"(40, 7)",1,1,1,1
"(41, 7)",0,0,1,1
"(42, 7)",0,1,1,1
"(43, 7)",1,0,1,1
"(44, 7)",1,1,1,0
"(45, 7)",1,1,0,1
"(46, 7)",0,1,1,1
"(47, 7)",1,0,1,1
"(48, 7)",1,1,1,0
"(49, 7)",1,1,0,1
"(50, 7)",0,0,1,1
"(51, 7)",0,1,1,1
"(52, 7)",0,1,1,1
"(53, 7)",1,0,1,1
"(54, 7)",0,0,1,1
"(55, 7)",1,1,1,1
"(56, 7)",0,0,1,1
"(57, 7)",1,1,1,1
"(58, 7)",0,1,1,1
"(59, 7)",1,0,1,1
"(60, 7)",1,0,1,0
"(61, 7)",1,1,0,1
"(62, 7)",1,0,1,0
"(63, 7)",1,1,0,1
"(64, 7)",0,1,1,1
"(65, 7)",0,1,1,0
"(66, 7)",1,1,0,0
"(67, 7)",0,0,0,1
"(68, 7)",1,1,1,1
"(69, 7)",1,0,1,1
"(70, 7)",1,1,1,0
"(71, 7)",1,0,0,1
"(72, 7)",0,1,1,1
"(73, 7)",0,1,1,0
"(74, 7)",1,1,0,0
"(75, 7)",1,1,0,1
"(76, 7)",0,0,1,1
"(77, 7)",1,1,1,0
"(78, 7)",1,0,0,1
"(79, 7)",1,1,1,0
"(80, 7)",1,1,0,0
"(81, 7)",1,0,0,1
"(82, 7)",0,1,1,1
"(83, 7)",1,0,1,1
"(84, 7)",1,1,1,1
"(85, 7)",0,1,1,1
"(86, 7)",0,1,1,1
"(87, 7)",1,0,1,1
"(88, 7)",0,1,1,1
"(89, 7)",1,0,1,0
"(90, 7)",0,1,0,1
"(91, 7)",1,1,1,0
"(92, 7)",1,1,0,1
"(93, 7)",0,0,1,1
"(94, 7)",1,0,1,1
"(95, 7)",1,0,1,0
"(96, 7)",1,0,0,1
"(97, 7)",1,1,1,1
"(98, 7)",1,0,1,1
"(99, 7)",0,0,1,1
"(100, 7)",1,1,1,1
"(101, 7)",0,1,1,1
"(102, 7)",0,1,1,0
"(103, 7)",1,1,0,1
"(104, 7)",1,0,1,0
"(105, 7)",1,1,0,1
"(106, 7)",0,0,1,1
"(107, 7)",1,1,1,0
"(108, 7)",1,1,0,1
"(109, 7)",0,1,1,1
"(110, 7)",1,1,1,0
"(111, 7)",1,1,0,0
"(112, 7)",1,0,0,1
"(113, 7)",0,0,1,1
"(114, 7)",0,1,1,1
"(115, 7)",1,1,1,1
"(116, 7)",0,0,1,1
"(117, 7)",1,1,1,0
"(118, 7)",1,1,0,1
"(119, 7)",0,0,1,1
"(120, 7)",1,1,1,1
"(121, 7)",1,0,1,1
"(122, 7)",0,1,1,1
"(123, 7)",0,1,1,0
"(124, 7)",1,1,0,1
"(125, 7)",0,0,1,1
"(126, 7)",1,1,1,1
"(127, 7)",1,0,1,1
"(128, 7)",0,0,1,1
"(129, 7)",1,1,1,0
"(130, 7)",1,1,0,0
"(131, 7)",1,1,0,1
"(132, 7)",1,0,1,0
"(133, 7)",1,1,0,1
"(134, 7)",1,0,1,1
"(135, 7)",1,1,1,0
"(136, 7)",1,1,0,0
"(137, 7)",1,1,0,0
"(138, 7)",1,0,0,1
"(139, 7)",0,1,1,1
"(140, 7)",0,0,1,1
"(141, 7)",1,1,1,0
"(142, 7)",1,1,0,0
"(143, 7)",1,0,0,1
"(144, 7)",1,1,1,1
"(145, 7)",0,1,1,1
"(146, 7)",1,0,1,1
"(147, 7)",1,1,1,0
"(148, 7)",1,1,0,0
"(149, 7)",1,1,0,0
"(150, 7)",1,1,0,1
"(151, 7)",1,1,1,0
"(152, 7)",1,1,0,1
"(153, 7)",0,0,1,1
"(154, 7)",1,1,1,0
"(155, 7)",1,1,0,1
"(156, 7)",0,1,1,1
"(157, 7)",1,1,1,1
"(158, 7)",0,0,1,1
"(159, 7)",0,0,1,1
"(160, 7)",1,1,1,1
"(161, 7)",1,0,1,1
"(162, 7)",1,1,1,1
"(163, 7)",1,1,1,0
"(164, 7)",1,0,0,1
"(165, 7)",1,1,1,1
"(166, 7)",1,0,1,1
"(167, 7)",1,0,1,1
"(168, 7)",0,0,1,1
"(169, 7)",1,1,1,0
"(170, 7)",1,1,0,1
"(171, 7)",1,0,1,0
"(172, 7)",1,1,0,1
"(173, 7)",1,0,1,0
"(174, 7)",1,1,0,1
"(175, 7)",1,1,1,1
"(176, 7)",0,1,1,1
"(177, 7)",1,0,1,1
"(178, 7)",0,1,1,1
"(179, 7)",1,0,1,1
"(180, 7)",1,1,1,1
"(181, 7)",1,1,1,1
"(182, 7)",0,0,1,1
"(183, 7)",1,1,1,1
"(184, 7)",1,1,1,1
"(185, 7)",1,0,1,0
"(186, 7)",1,1,0,0
"(187, 7)",1,0,0,1
"(188, 7)",0,0,1,0
"(189, 7)",1,1,0,0
"(190, 7)",1,1,0,1
"(191, 7)",0,0,1,1
"(192, 7)",1,1,1,1
"(193, 7)",0,0,1,1
"(194, 7)",1,1,1,1
"(195, 7)",1,0,1,0
"(196, 7)",1,1,0,1
"(197, 7)",0,1,1,1
"(198, 7)",1,0,1,1
"(199, 7)",0,1,1,1
"(200, 7)",1,1,1,0
"(201, 7)",1,1,0,1
"(202, 7)",1,0,1,1
"(203, 7)",1,0,1,1
"(204, 7)",1,1,1,0
"(205, 7)",1,1,0,1
"(206, 7)",1,0,1,1
"(207, 7)",0,1,1,0
"(208, 7)",1,1,0,0
"(209, 7)",1,0,0,1
"(210, 7)",0,1,1,0
"(211, 7)",0,1,0,1
"(212, 7)",1,0,1,0
"(213, 7)",1,1,0,1
"(214, 7)",1,1,1,1
"(215, 7)",1,0,1,0
"(216, 7)",1,0,0,1
"(217, 7)",1,0,1,1
"(218, 7)",0,1,1,1
"(219, 7)",1,0,1,1
"(220, 7)",1,0,1,1
"(221, 7)",0,1,1,0
"(222, 7)",1,1,0,1
"(223, 7)",0,1,1,0
"(224, 7)",0,1,0,1
"(225, 7)",1,1,1,1
"(226, 7)",1,0,1,1
"(227, 7)",1,1,1,0
"(228, 7)",0,1,0,1
"(229, 7)",1,1,1,0
"(230, 7)",1,1,0,0
"(231, 7)",1,1,0,1
"(232, 7)",1,0,1,0
"(233, 7)",1,1,0,1
"(234, 7)",1,0,1,0
"(235, 7)",1,1,0,1
"(236, 7)",1,1,1,1
"(237, 7)",0,0,1,1
"(238, 7)",1,0,1,1
"(239, 7)",1,1,1,1
"(240, 7)",1,1,1,1
"(241, 7)",1,0,1,1
"(242, 7)",1,0,1,1
"(243, 7)",0,1,1,1
"(244, 7)",1,0,1,1
"(245, 7)",1,1,1,1
"(246, 7)",1,0,1,0
"(247, 7)",1,0,0,1
